Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-01-07,d625318d-0981-43a5-931c-25db6af3aa42,Yes,57,Female,"['New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 10.66, 'Check_Out': 9.39}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.39, 'Queue_Time': 15.92, 'Check_Out': 9.86}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.86, 'Queue_Time': 14.64, 'Check_Out': 10.33}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.33, 'Queue_Time': 16.24, 'Check_Out': 10.75}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.75, 'Queue_Time': 15.51, 'Check_Out': 11.1}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.1, 'Queue_Time': 13.97, 'Check_Out': 11.43}]",14.49,14.47,0.00,14.47
2024-07-22,ae8f7f4a-0113-4f96-a148-7aa1598ef0c2,Yes,40,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 12.84, 'Check_Out': 10.41}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.41, 'Queue_Time': 10.55, 'Check_Out': 10.77}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.77, 'Queue_Time': 21.11, 'Check_Out': 11.34}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.34, 'Queue_Time': 21.91, 'Check_Out': 11.84}]",16.60,0.00,47.55,47.55
2024-03-24,24df6a55-55a8-499b-a49c-bbee5344a9d7,No,63,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.0, 'Queue_Time': 21.38, 'Check_Out': 14.58}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.58, 'Queue_Time': 23.15, 'Check_Out': 15.17}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.17, 'Queue_Time': 23.49, 'Check_Out': 15.73}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.73, 'Queue_Time': 10.62, 'Check_Out': 16.15}]",19.66,0.00,0.00,0.00
2024-05-20,bfb755ff-aa18-41c5-b419-022813a2cc89,No,70,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 11.0, 'Queue_Time': 16.85, 'Check_Out': 11.37}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.37, 'Queue_Time': 29.24, 'Check_Out': 12.07}]",23.04,11.79,43.18,54.97
2024-04-14,dc26d0f7-8c7e-42bc-acef-32390f9e51c4,No,48,Male,"['Hollywood', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 12.0, 'Queue_Time': 86.35, 'Check_Out': 13.56}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.56, 'Queue_Time': 88.12, 'Check_Out': 15.15}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.15, 'Queue_Time': 28.06, 'Check_Out': 15.72}]",67.51,15.06,0.00,15.06
2024-04-13,744b305d-5015-4f3c-90c2-871ac488b483,No,5,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 26.57, 'Check_Out': 11.62}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.62, 'Queue_Time': 22.32, 'Check_Out': 12.1}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.1, 'Queue_Time': 55.59, 'Check_Out': 13.28}]",34.83,13.42,30.04,43.46
2024-03-20,e9cd1524-415c-4e84-8f53-77ef24ca3ece,No,41,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 54.24, 'Check_Out': 13.1}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.1, 'Queue_Time': 43.37, 'Check_Out': 14.01}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.01, 'Queue_Time': 25.7, 'Check_Out': 14.59}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.59, 'Queue_Time': 15.27, 'Check_Out': 14.94}]",34.65,0.00,46.61,46.61
2024-07-26,3ca5fd3d-638b-4f04-8199-f7208687799e,Yes,12,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.0, 'Queue_Time': 26.98, 'Check_Out': 9.7}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.7, 'Queue_Time': 29.72, 'Check_Out': 10.32}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.32, 'Queue_Time': 16.77, 'Check_Out': 10.73}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.73, 'Queue_Time': 20.23, 'Check_Out': 11.29}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.29, 'Queue_Time': 17.66, 'Check_Out': 11.81}]",22.27,12.89,34.30,47.19
2024-08-01,7c4cf8fb-3835-485e-b87f-d378f67d8d39,No,53,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 22.72, 'Check_Out': 9.56}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.56, 'Queue_Time': 12.98, 'Check_Out': 9.87}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.87, 'Queue_Time': 15.43, 'Check_Out': 10.33}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.33, 'Queue_Time': 22.02, 'Check_Out': 10.9}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.9, 'Queue_Time': 19.62, 'Check_Out': 11.32}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.32, 'Queue_Time': 15.58, 'Check_Out': 11.79}]",18.06,13.87,0.00,13.87
2024-03-31,0f98f2ea-2184-4517-b46d-b154ef1b9bd2,No,21,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.0, 'Queue_Time': 18.64, 'Check_Out': 14.47}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.47, 'Queue_Time': 14.8, 'Check_Out': 14.87}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.87, 'Queue_Time': 14.2, 'Check_Out': 15.33}]",15.88,0.00,0.00,0.00
2024-02-27,9b2b17e2-ad4a-4749-8ced-412ed1b440c2,No,45,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 24.69, 'Check_Out': 10.58}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.58, 'Queue_Time': 29.33, 'Check_Out': 11.19}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.19, 'Queue_Time': 13.91, 'Check_Out': 11.58}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.58, 'Queue_Time': 18.5, 'Check_Out': 12.04}]",21.61,15.68,48.72,64.40
2024-07-03,1335289f-8b81-4928-966e-4fa14e462d12,No,67,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 26.05, 'Check_Out': 10.67}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.67, 'Queue_Time': 27.6, 'Check_Out': 11.28}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.28, 'Queue_Time': 24.45, 'Check_Out': 11.82}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.82, 'Queue_Time': 28.24, 'Check_Out': 12.45}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.45, 'Queue_Time': 85.18, 'Check_Out': 14.04}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.04, 'Queue_Time': 12.14, 'Check_Out': 14.33}]",33.94,13.74,43.61,57.35
2024-11-07,c38ed2e4-d331-406f-a196-3446fa579e48,No,33,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.0, 'Queue_Time': 68.74, 'Check_Out': 14.39}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.39, 'Queue_Time': 25.71, 'Check_Out': 15.02}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.02, 'Queue_Time': 26.61, 'Check_Out': 15.65}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.65, 'Queue_Time': 18.69, 'Check_Out': 16.12}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.12, 'Queue_Time': 12.76, 'Check_Out': 16.56}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.56, 'Queue_Time': 15.53, 'Check_Out': 16.94}]",28.01,12.83,47.55,60.38
2024-12-10,08e2309d-f680-4a4d-8726-d61aa110833f,No,56,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 13.0, 'Queue_Time': 85.38, 'Check_Out': 14.65}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.65, 'Queue_Time': 19.93, 'Check_Out': 15.09}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.09, 'Queue_Time': 10.42, 'Check_Out': 15.47}]",38.58,15.20,41.17,56.37
2024-07-20,d58981fe-35b5-4aff-b2dc-0af682a5fa41,No,33,Male,"['New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 80.96, 'Check_Out': 13.47}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.47, 'Queue_Time': 55.92, 'Check_Out': 14.64}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.64, 'Queue_Time': 10.66, 'Check_Out': 15.06}]",49.18,0.00,0.00,0.00
2024-03-23,c1e08520-bd18-4461-a291-6a5498126b67,No,58,Male,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 11.0, 'Queue_Time': 27.37, 'Check_Out': 11.59}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.59, 'Queue_Time': 14.53, 'Check_Out': 11.93}]",20.95,15.31,32.90,48.21
2024-04-17,e451abb2-3984-41e3-a851-e8f7a02c219e,No,65,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 11.0, 'Queue_Time': 21.36, 'Check_Out': 11.55}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.55, 'Queue_Time': 24.47, 'Check_Out': 12.13}]",22.92,12.71,0.00,12.71
2024-06-30,4343c24d-5e88-4037-b67c-21f82b0925b7,No,46,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 12.0, 'Queue_Time': 60.44, 'Check_Out': 13.1}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.1, 'Queue_Time': 69.24, 'Check_Out': 14.42}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.42, 'Queue_Time': 23.33, 'Check_Out': 14.98}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.98, 'Queue_Time': 28.47, 'Check_Out': 15.7}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.7, 'Queue_Time': 21.84, 'Check_Out': 16.26}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.26, 'Queue_Time': 28.95, 'Check_Out': 16.92}]",38.71,12.03,0.00,12.03
2024-09-21,4c62aade-988b-42df-b1ed-6321865f8762,No,44,Female,"['New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 47.42, 'Check_Out': 13.94}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.94, 'Queue_Time': 74.46, 'Check_Out': 15.39}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.39, 'Queue_Time': 20.02, 'Check_Out': 15.84}]",47.30,14.10,31.20,45.30
2024-07-26,bf7ea87e-4736-4ded-8ea7-0e86ed24bee7,Yes,30,Male,"['Hollywood', 'New York', 'Sci-Fi City']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 66.53, 'Check_Out': 13.35}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.35, 'Queue_Time': 79.07, 'Check_Out': 14.88}]",72.80,0.00,0.00,0.00
2024-09-11,af26db93-449e-471d-8347-79e6154de004,No,47,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.0, 'Queue_Time': 18.91, 'Check_Out': 9.44}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 9.44, 'Queue_Time': 26.01, 'Check_Out': 10.09}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.09, 'Queue_Time': 22.19, 'Check_Out': 10.66}]",22.37,11.62,0.00,11.62
2024-01-30,f4b30ed0-2f9c-4c95-b08f-a82ca4aa9577,Yes,35,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 48.73, 'Check_Out': 12.9}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.9, 'Queue_Time': 59.32, 'Check_Out': 14.0}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.0, 'Queue_Time': 22.48, 'Check_Out': 14.5}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.5, 'Queue_Time': 24.04, 'Check_Out': 15.11}]",38.64,11.34,0.00,11.34
2024-02-21,bb32c50f-19d3-45cc-a98e-f87a426eabc2,No,59,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 29.37, 'Check_Out': 11.66}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.66, 'Queue_Time': 24.4, 'Check_Out': 12.19}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.19, 'Queue_Time': 42.45, 'Check_Out': 12.99}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.99, 'Queue_Time': 86.57, 'Check_Out': 14.56}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.56, 'Queue_Time': 11.57, 'Check_Out': 14.93}]",38.87,10.57,0.00,10.57
2024-05-31,56e1b2ab-9f27-4527-a695-ed4b8167733c,No,52,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.0, 'Queue_Time': 18.6, 'Check_Out': 9.54}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 9.54, 'Queue_Time': 13.72, 'Check_Out': 9.86}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.86, 'Queue_Time': 18.39, 'Check_Out': 10.29}]",16.90,12.98,0.00,12.98
2024-05-30,8b61ce33-35d0-4199-89aa-bd033355e2f6,No,14,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 10.13, 'Check_Out': 10.36}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.36, 'Queue_Time': 29.12, 'Check_Out': 10.98}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.98, 'Queue_Time': 23.82, 'Check_Out': 11.6}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.6, 'Queue_Time': 17.0, 'Check_Out': 11.99}]",20.02,10.29,31.36,41.65
2024-08-18,5d2b2266-5607-4abf-b606-30e9e13882ba,Yes,37,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 22.48, 'Check_Out': 9.59}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.59, 'Queue_Time': 26.19, 'Check_Out': 10.15}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.15, 'Queue_Time': 14.42, 'Check_Out': 10.59}]",21.03,13.62,37.67,51.29
2024-02-20,2ad65a2d-36c8-4c14-b211-d98c809f5b90,No,6,Female,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 83.57, 'Check_Out': 13.62}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.62, 'Queue_Time': 63.83, 'Check_Out': 14.81}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.81, 'Queue_Time': 23.35, 'Check_Out': 15.41}]",56.92,13.06,0.00,13.06
2024-08-14,dd022052-d698-46a6-a8df-af684a0126f5,No,33,Male,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 17.15, 'Check_Out': 9.39}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.39, 'Queue_Time': 14.07, 'Check_Out': 9.79}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 9.79, 'Queue_Time': 21.02, 'Check_Out': 10.32}]",17.41,13.92,40.78,54.70
2024-02-22,95a93483-be65-4426-ad55-e948885691b9,No,56,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 9.0, 'Queue_Time': 22.09, 'Check_Out': 9.59}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 9.59, 'Queue_Time': 26.98, 'Check_Out': 10.23}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.23, 'Queue_Time': 22.91, 'Check_Out': 10.81}]",23.99,0.00,49.83,49.83
2024-05-30,d0784229-24af-4e5c-a40e-ea3eb36920d0,No,68,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 58.53, 'Check_Out': 14.08}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.08, 'Queue_Time': 24.91, 'Check_Out': 14.71}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.71, 'Queue_Time': 27.68, 'Check_Out': 15.34}]",37.04,15.49,0.00,15.49
2024-01-14,79dc62f7-fe12-4daf-91c1-ca86b5636bf3,No,33,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 12.66, 'Check_Out': 10.34}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.34, 'Queue_Time': 28.43, 'Check_Out': 11.06}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.06, 'Queue_Time': 11.24, 'Check_Out': 11.48}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.48, 'Queue_Time': 24.52, 'Check_Out': 11.98}]",19.21,15.62,31.65,47.27
2024-04-14,016b0b79-a18a-4043-8371-efbc329efa8c,Yes,54,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 22.32, 'Check_Out': 14.47}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.47, 'Queue_Time': 15.77, 'Check_Out': 14.86}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.86, 'Queue_Time': 24.24, 'Check_Out': 15.5}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.5, 'Queue_Time': 25.33, 'Check_Out': 16.16}]",21.92,0.00,0.00,0.00
2024-10-30,d64b8d5f-f677-46da-8727-4668e15d9c9c,No,18,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 74.25, 'Check_Out': 13.4}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.4, 'Queue_Time': 74.26, 'Check_Out': 14.74}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.74, 'Queue_Time': 24.09, 'Check_Out': 15.27}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.27, 'Queue_Time': 14.81, 'Check_Out': 15.68}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.68, 'Queue_Time': 21.46, 'Check_Out': 16.16}]",41.77,15.88,0.00,15.88
2024-01-17,cbfb9200-37c4-4e9d-9dc1-2029243cd57e,No,7,Female,"['Hollywood', 'New York', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 11.44, 'Check_Out': 14.3}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.3, 'Queue_Time': 18.34, 'Check_Out': 14.81}]",14.89,12.62,0.00,12.62
2024-11-09,203c8d52-b7c9-40bd-bdd7-52f72dd2dac5,No,43,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 26.49, 'Check_Out': 10.65}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.65, 'Queue_Time': 26.54, 'Check_Out': 11.23}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.23, 'Queue_Time': 11.46, 'Check_Out': 11.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.53, 'Queue_Time': 22.28, 'Check_Out': 12.08}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.08, 'Queue_Time': 59.23, 'Check_Out': 13.3}]",29.20,10.51,44.75,55.26
2024-10-25,b83ac812-584c-479e-9f98-b97967057d82,No,18,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.0, 'Queue_Time': 15.2, 'Check_Out': 10.43}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.43, 'Queue_Time': 28.0, 'Check_Out': 11.14}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.14, 'Queue_Time': 24.62, 'Check_Out': 11.75}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.75, 'Queue_Time': 29.55, 'Check_Out': 12.36}]",24.34,12.81,0.00,12.81
2024-08-05,3d8dd348-c21c-4105-ac9e-2e4de5d9e4d6,No,63,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 14.0, 'Queue_Time': 15.41, 'Check_Out': 14.36}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.36, 'Queue_Time': 18.31, 'Check_Out': 14.9}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.9, 'Queue_Time': 21.16, 'Check_Out': 15.39}]",18.29,0.00,0.00,0.00
2024-02-04,20d59454-8236-4280-bef0-c2cd99763020,No,13,Female,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.0, 'Queue_Time': 16.83, 'Check_Out': 11.49}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.49, 'Queue_Time': 17.06, 'Check_Out': 11.97}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.97, 'Queue_Time': 24.16, 'Check_Out': 12.56}]",19.35,14.13,38.20,52.33
2024-08-23,18ee1dfa-0c86-44eb-acd9-927a7444198f,No,35,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 18.24, 'Check_Out': 10.49}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.49, 'Queue_Time': 20.39, 'Check_Out': 10.99}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.99, 'Queue_Time': 29.47, 'Check_Out': 11.72}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.72, 'Queue_Time': 22.23, 'Check_Out': 12.25}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.25, 'Queue_Time': 89.78, 'Check_Out': 13.94}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.94, 'Queue_Time': 76.51, 'Check_Out': 15.44}]",42.77,0.00,0.00,0.00
2024-03-03,001bd907-907c-4044-84ff-4b577c76abfb,No,26,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 12.42, 'Check_Out': 9.4}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.4, 'Queue_Time': 23.02, 'Check_Out': 10.04}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.04, 'Queue_Time': 18.62, 'Check_Out': 10.58}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.58, 'Queue_Time': 11.19, 'Check_Out': 10.93}]",16.31,0.00,45.07,45.07
2024-12-25,a55ac4a7-a3ac-4f59-b655-cbce7e5bd7eb,Yes,52,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 47.14, 'Check_Out': 13.01}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.01, 'Queue_Time': 63.54, 'Check_Out': 14.24}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.24, 'Queue_Time': 24.95, 'Check_Out': 14.77}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.77, 'Queue_Time': 29.58, 'Check_Out': 15.48}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.48, 'Queue_Time': 12.61, 'Check_Out': 15.93}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.93, 'Queue_Time': 22.52, 'Check_Out': 16.47}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.47, 'Queue_Time': 19.34, 'Check_Out': 17.01}]",31.38,12.38,0.00,12.38
